dataset_id,arxiv_id,abstract_url,pdf_url
TheTung/squad_es_v2,1912.05200,https://arxiv.org/abs/1912.05200,https://arxiv.org/pdf/1912.05200.pdf
polinaeterna/OpenOrca,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
polinaeterna/OpenOrca,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
polinaeterna/OpenOrca,2302.13971,https://arxiv.org/abs/2302.13971,https://arxiv.org/pdf/2302.13971.pdf
paulofinardi/FAQ_BACEN,2311.11331,https://arxiv.org/abs/2311.11331,https://arxiv.org/pdf/2311.11331.pdf
AntGroup-MI/Osprey-724K,2312.10032,https://arxiv.org/abs/2312.10032,https://arxiv.org/pdf/2312.10032.pdf
HuggingFaceH4/orca_dpo_pairs,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
rohansolo/BB-Ultrachat-IndicLingual6-12k,2305.14233,https://arxiv.org/abs/2305.14233,https://arxiv.org/pdf/2305.14233.pdf
Randolphzeng/Mr-GSM8K,2312.17080,https://arxiv.org/abs/2312.17080,https://arxiv.org/pdf/2312.17080.pdf
zjunlp/KnowEdit,2401.01286,https://arxiv.org/abs/2401.01286,https://arxiv.org/pdf/2401.01286.pdf
zjunlp/KnowEdit,2308.07269,https://arxiv.org/abs/2308.07269,https://arxiv.org/pdf/2308.07269.pdf
zjunlp/KnowEdit,2305.13172,https://arxiv.org/abs/2305.13172,https://arxiv.org/pdf/2305.13172.pdf
alinet/spoken_squad,1804.00320,https://arxiv.org/abs/1804.00320,https://arxiv.org/pdf/1804.00320.pdf
allenai/preference-test-sets,2204.05862,https://arxiv.org/abs/2204.05862,https://arxiv.org/pdf/2204.05862.pdf
allenai/preference-test-sets,2209.07858,https://arxiv.org/abs/2209.07858,https://arxiv.org/pdf/2209.07858.pdf
aslessor/MMMU,2311.16502,https://arxiv.org/abs/2311.16502,https://arxiv.org/pdf/2311.16502.pdf
Rtian/DebugBench,2401.04621,https://arxiv.org/abs/2401.04621,https://arxiv.org/pdf/2401.04621.pdf
Orange/simplequestions-sparqltotext,1506.02075,https://arxiv.org/abs/1506.02075,https://arxiv.org/pdf/1506.02075.pdf
lovesnowbest/T-Eval,2312.14033,https://arxiv.org/abs/2312.14033,https://arxiv.org/pdf/2312.14033.pdf
YuxinJiang/FollowBench,2310.20410,https://arxiv.org/abs/2310.20410,https://arxiv.org/pdf/2310.20410.pdf
google/reveal,2402.00559,https://arxiv.org/abs/2402.00559,https://arxiv.org/pdf/2402.00559.pdf
HAERAE-HUB/KMMLU-HARD,2402.11548,https://arxiv.org/abs/2402.11548,https://arxiv.org/pdf/2402.11548.pdf
FreedomIntelligence/ALLaVA-4V,2402.11684,https://arxiv.org/abs/2402.11684,https://arxiv.org/pdf/2402.11684.pdf
swap-uniba/hellaswag_ita,2312.09993,https://arxiv.org/abs/2312.09993,https://arxiv.org/pdf/2312.09993.pdf
swap-uniba/hellaswag_ita,1905.07830,https://arxiv.org/abs/1905.07830,https://arxiv.org/pdf/1905.07830.pdf
swap-uniba/arc_challenge_ita,2312.09993,https://arxiv.org/abs/2312.09993,https://arxiv.org/pdf/2312.09993.pdf
swap-uniba/mmlu_ita,2312.09993,https://arxiv.org/abs/2312.09993,https://arxiv.org/pdf/2312.09993.pdf
swap-uniba/mmlu_ita,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
swap-uniba/bbh_ita,2210.09261,https://arxiv.org/abs/2210.09261,https://arxiv.org/pdf/2210.09261.pdf
swap-uniba/bbh_ita,2312.09993,https://arxiv.org/abs/2312.09993,https://arxiv.org/pdf/2312.09993.pdf
swap-uniba/drop_ita,2312.09993,https://arxiv.org/abs/2312.09993,https://arxiv.org/pdf/2312.09993.pdf
swap-uniba/drop_ita,1903.00161,https://arxiv.org/abs/1903.00161,https://arxiv.org/pdf/1903.00161.pdf
Technoculture/synthetic-clinical-notes-embedded,2309.00237,https://arxiv.org/abs/2309.00237,https://arxiv.org/pdf/2309.00237.pdf
YangXiao-nlp/SimulateBench,2312.17115,https://arxiv.org/abs/2312.17115,https://arxiv.org/pdf/2312.17115.pdf
TheTung/mlqa,1910.07475,https://arxiv.org/abs/1910.07475,https://arxiv.org/pdf/1910.07475.pdf
tumeteor/Security-TTP-Mapping,2401.10337,https://arxiv.org/abs/2401.10337,https://arxiv.org/pdf/2401.10337.pdf
pixparse/docvqa-single-page-questions,2007.00398,https://arxiv.org/abs/2007.00398,https://arxiv.org/pdf/2007.00398.pdf
pixparse/docvqa-single-page-questions,1905.13648,https://arxiv.org/abs/1905.13648,https://arxiv.org/pdf/1905.13648.pdf
DiscoResearch/germanrag,2104.12741,https://arxiv.org/abs/2104.12741,https://arxiv.org/pdf/2104.12741.pdf
corbyrosset/researchy_questions,2402.17896,https://arxiv.org/abs/2402.17896,https://arxiv.org/pdf/2402.17896.pdf
corbyrosset/researchy_questions,2211.15848,https://arxiv.org/abs/2211.15848,https://arxiv.org/pdf/2211.15848.pdf
sgans/JudgeSmall,2401.10020,https://arxiv.org/abs/2401.10020,https://arxiv.org/pdf/2401.10020.pdf
CAS-SIAT-XinHai/CPsyCoun,2405.16433,https://arxiv.org/abs/2405.16433,https://arxiv.org/pdf/2405.16433.pdf
peterkchung/commonsense_cot_partial_raw,1811.00937,https://arxiv.org/abs/1811.00937,https://arxiv.org/pdf/1811.00937.pdf
peterkchung/commonsense_cot_partial_raw,2201.11903,https://arxiv.org/abs/2201.11903,https://arxiv.org/pdf/2201.11903.pdf
peterkchung/commonsense_cot_partial_raw,2301.12726,https://arxiv.org/abs/2301.12726,https://arxiv.org/pdf/2301.12726.pdf
peterkchung/commonsense_cot_partial_raw,2311.11045,https://arxiv.org/abs/2311.11045,https://arxiv.org/pdf/2311.11045.pdf
peterkchung/commonsense_cot_partial_raw,2212.10071,https://arxiv.org/abs/2212.10071,https://arxiv.org/pdf/2212.10071.pdf
peterkchung/commonsense_cot_partial_raw,2212.08410,https://arxiv.org/abs/2212.08410,https://arxiv.org/pdf/2212.08410.pdf
zhihz0535/X-SVAMP_en_zh_ko_it_es,2311.08711,https://arxiv.org/abs/2311.08711,https://arxiv.org/pdf/2311.08711.pdf
zhihz0535/X-TruthfulQA_en_zh_ko_it_es,2311.08711,https://arxiv.org/abs/2311.08711,https://arxiv.org/pdf/2311.08711.pdf
portkey/truthful_qa_context,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
TIGER-Lab/TheoremQA,2305.12524,https://arxiv.org/abs/2305.12524,https://arxiv.org/pdf/2305.12524.pdf
yixuantt/MultiHopRAG,2401.15391,https://arxiv.org/abs/2401.15391,https://arxiv.org/pdf/2401.15391.pdf
malhajar/OpenOrca-tr,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
netop/TeleQnA,2310.15051,https://arxiv.org/abs/2310.15051,https://arxiv.org/pdf/2310.15051.pdf
avduarte333/arXivTection,2310.12127,https://arxiv.org/abs/2310.12127,https://arxiv.org/pdf/2310.12127.pdf
avduarte333/arXivTection,2310.15294,https://arxiv.org/abs/2310.15294,https://arxiv.org/pdf/2310.15294.pdf
avduarte333/arXivTection,2310.13747,https://arxiv.org/abs/2310.13747,https://arxiv.org/pdf/2310.13747.pdf
avduarte333/arXivTection,2310.00785,https://arxiv.org/abs/2310.00785,https://arxiv.org/pdf/2310.00785.pdf
avduarte333/arXivTection,2310.13771,https://arxiv.org/abs/2310.13771,https://arxiv.org/pdf/2310.13771.pdf
avduarte333/arXivTection,2310.15113,https://arxiv.org/abs/2310.15113,https://arxiv.org/pdf/2310.15113.pdf
avduarte333/arXivTection,2305.12074,https://arxiv.org/abs/2305.12074,https://arxiv.org/pdf/2305.12074.pdf
avduarte333/arXivTection,2310.14508,https://arxiv.org/abs/2310.14508,https://arxiv.org/pdf/2310.14508.pdf
avduarte333/arXivTection,2310.17428,https://arxiv.org/abs/2310.17428,https://arxiv.org/pdf/2310.17428.pdf
avduarte333/arXivTection,2310.14189,https://arxiv.org/abs/2310.14189,https://arxiv.org/pdf/2310.14189.pdf
avduarte333/arXivTection,2305.14282,https://arxiv.org/abs/2305.14282,https://arxiv.org/pdf/2305.14282.pdf
avduarte333/arXivTection,2210.07440,https://arxiv.org/abs/2210.07440,https://arxiv.org/pdf/2210.07440.pdf
avduarte333/arXivTection,2306.11251,https://arxiv.org/abs/2306.11251,https://arxiv.org/pdf/2306.11251.pdf
avduarte333/arXivTection,2311.02660,https://arxiv.org/abs/2311.02660,https://arxiv.org/pdf/2311.02660.pdf
avduarte333/arXivTection,2310.01801,https://arxiv.org/abs/2310.01801,https://arxiv.org/pdf/2310.01801.pdf
avduarte333/arXivTection,2306.09295,https://arxiv.org/abs/2306.09295,https://arxiv.org/pdf/2306.09295.pdf
avduarte333/arXivTection,2310.07821,https://arxiv.org/abs/2310.07821,https://arxiv.org/pdf/2310.07821.pdf
avduarte333/arXivTection,2305.13602,https://arxiv.org/abs/2305.13602,https://arxiv.org/pdf/2305.13602.pdf
avduarte333/arXivTection,2310.17924,https://arxiv.org/abs/2310.17924,https://arxiv.org/pdf/2310.17924.pdf
avduarte333/arXivTection,2310.11368,https://arxiv.org/abs/2310.11368,https://arxiv.org/pdf/2310.11368.pdf
avduarte333/arXivTection,1607.01759,https://arxiv.org/abs/1607.01759,https://arxiv.org/pdf/1607.01759.pdf
avduarte333/arXivTection,1810.04805,https://arxiv.org/abs/1810.04805,https://arxiv.org/pdf/1810.04805.pdf
avduarte333/arXivTection,1910.01108,https://arxiv.org/abs/1910.01108,https://arxiv.org/pdf/1910.01108.pdf
avduarte333/arXivTection,1409.0473,https://arxiv.org/abs/1409.0473,https://arxiv.org/pdf/1409.0473.pdf
avduarte333/arXivTection,1907.11692,https://arxiv.org/abs/1907.11692,https://arxiv.org/pdf/1907.11692.pdf
avduarte333/arXivTection,1908.10084,https://arxiv.org/abs/1908.10084,https://arxiv.org/pdf/1908.10084.pdf
avduarte333/arXivTection,1901.02860,https://arxiv.org/abs/1901.02860,https://arxiv.org/pdf/1901.02860.pdf
avduarte333/arXivTection,1801.06146,https://arxiv.org/abs/1801.06146,https://arxiv.org/pdf/1801.06146.pdf
avduarte333/arXivTection,1409.1556,https://arxiv.org/abs/1409.1556,https://arxiv.org/pdf/1409.1556.pdf
allenai/persona-bias,2311.04892,https://arxiv.org/abs/2311.04892,https://arxiv.org/pdf/2311.04892.pdf
math-ai/TemplateGSM,2411.18104,https://arxiv.org/abs/2411.18104,https://arxiv.org/pdf/2411.18104.pdf
wisdomik/QUILT-LLaVA-Instruct-107K,2312.04746,https://arxiv.org/abs/2312.04746,https://arxiv.org/pdf/2312.04746.pdf
wisdomik/QUILT-LLaVA-Instruct-107K,2306.11207,https://arxiv.org/abs/2306.11207,https://arxiv.org/pdf/2306.11207.pdf
wisdomik/Quilt_VQA,2312.04746,https://arxiv.org/abs/2312.04746,https://arxiv.org/pdf/2312.04746.pdf
wisdomik/Quilt_VQA,2306.11207,https://arxiv.org/abs/2306.11207,https://arxiv.org/pdf/2306.11207.pdf
wisdomik/Quilt_VQA,2312.04746,https://arxiv.org/abs/2312.04746,https://arxiv.org/pdf/2312.04746.pdf
abdoelsayed/ArabicaQA,2403.17848,https://arxiv.org/abs/2403.17848,https://arxiv.org/pdf/2403.17848.pdf
abdoelsayed/Open-ArabicaQA,2403.17848,https://arxiv.org/abs/2403.17848,https://arxiv.org/pdf/2403.17848.pdf
Hennara/ammlu,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
Hennara/ammlu,2309.12053,https://arxiv.org/abs/2309.12053,https://arxiv.org/pdf/2309.12053.pdf
next-tat/TAT-QA,2105.07624,https://arxiv.org/abs/2105.07624,https://arxiv.org/pdf/2105.07624.pdf
next-tat/TAT-DQA,2207.11871,https://arxiv.org/abs/2207.11871,https://arxiv.org/pdf/2207.11871.pdf
Bazsalanszky/alpaca-gpt4-hun,2304.03277,https://arxiv.org/abs/2304.03277,https://arxiv.org/pdf/2304.03277.pdf
wisdomik/Quilt-LLaVA-Pretrain,2312.04746,https://arxiv.org/abs/2312.04746,https://arxiv.org/pdf/2312.04746.pdf
wisdomik/Quilt-LLaVA-Pretrain,2306.11207,https://arxiv.org/abs/2306.11207,https://arxiv.org/pdf/2306.11207.pdf
wisdomik/QuiltVQA_RED,2312.04746,https://arxiv.org/abs/2312.04746,https://arxiv.org/pdf/2312.04746.pdf
wisdomik/QuiltVQA_RED,2312.04746,https://arxiv.org/abs/2312.04746,https://arxiv.org/pdf/2312.04746.pdf
prince-canuma/TinyOrca,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
prince-canuma/TinyOrca,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
SeacowX/OpenToM,2402.06044,https://arxiv.org/abs/2402.06044,https://arxiv.org/pdf/2402.06044.pdf
nlp-waseda/JMMLU,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
Itaykhealth/K-QA,2401.14493,https://arxiv.org/abs/2401.14493,https://arxiv.org/pdf/2401.14493.pdf
YuxinJiang/LTE_train_data,2106.09685,https://arxiv.org/abs/2106.09685,https://arxiv.org/pdf/2106.09685.pdf
YuxinJiang/LTE_train_data,2402.11905,https://arxiv.org/abs/2402.11905,https://arxiv.org/pdf/2402.11905.pdf
nvidia/OpenMathInstruct-1,2402.10176,https://arxiv.org/abs/2402.10176,https://arxiv.org/pdf/2402.10176.pdf
HiTZ/EusProficiency,2403.20266,https://arxiv.org/abs/2403.20266,https://arxiv.org/pdf/2403.20266.pdf
HiTZ/EusReading,2403.20266,https://arxiv.org/abs/2403.20266,https://arxiv.org/pdf/2403.20266.pdf
HiTZ/EusTrivia,2403.20266,https://arxiv.org/abs/2403.20266,https://arxiv.org/pdf/2403.20266.pdf
florin-hf/nq_open_gold,2401.14887,https://arxiv.org/abs/2401.14887,https://arxiv.org/pdf/2401.14887.pdf
nvidia/OpenMath-GSM8K-masked,2402.10176,https://arxiv.org/abs/2402.10176,https://arxiv.org/pdf/2402.10176.pdf
nvidia/OpenMath-MATH-masked,2402.10176,https://arxiv.org/abs/2402.10176,https://arxiv.org/pdf/2402.10176.pdf
shamotskyi/ua_cbt,1511.02301,https://arxiv.org/abs/1511.02301,https://arxiv.org/pdf/1511.02301.pdf
disi-unibo-nlp/medqa-MedGENIE,2403.01924,https://arxiv.org/abs/2403.01924,https://arxiv.org/pdf/2403.01924.pdf
disi-unibo-nlp/medqa-5-opt-MedGENIE,2403.01924,https://arxiv.org/abs/2403.01924,https://arxiv.org/pdf/2403.01924.pdf
Heng666/Traditional_Chinese-aya_collection,2402.06619,https://arxiv.org/abs/2402.06619,https://arxiv.org/pdf/2402.06619.pdf
Heng666/Traditional_Chinese-aya_dataset,2402.06619,https://arxiv.org/abs/2402.06619,https://arxiv.org/pdf/2402.06619.pdf
Heng666/Traditional_Chinese-aya_evaluation_suite,2402.06619,https://arxiv.org/abs/2402.06619,https://arxiv.org/pdf/2402.06619.pdf
sxiong/TGQA,2401.06853,https://arxiv.org/abs/2401.06853,https://arxiv.org/pdf/2401.06853.pdf
sxiong/TGQA,2306.08952,https://arxiv.org/abs/2306.08952,https://arxiv.org/pdf/2306.08952.pdf
sxiong/TGQA,2108.06314,https://arxiv.org/abs/2108.06314,https://arxiv.org/pdf/2108.06314.pdf
Henrychur/MMedBench,2402.13963,https://arxiv.org/abs/2402.13963,https://arxiv.org/pdf/2402.13963.pdf
MedRAG/statpearls,2402.13178,https://arxiv.org/abs/2402.13178,https://arxiv.org/pdf/2402.13178.pdf
MedRAG/pubmed,2402.13178,https://arxiv.org/abs/2402.13178,https://arxiv.org/pdf/2402.13178.pdf
MedRAG/wikipedia,2402.13178,https://arxiv.org/abs/2402.13178,https://arxiv.org/pdf/2402.13178.pdf
likaixin/MMCode,2404.09486,https://arxiv.org/abs/2404.09486,https://arxiv.org/pdf/2404.09486.pdf
malhajar/arc-tr,1803.05457,https://arxiv.org/abs/1803.05457,https://arxiv.org/pdf/1803.05457.pdf
next-tat/tat-llm-instructions,2401.13223,https://arxiv.org/abs/2401.13223,https://arxiv.org/pdf/2401.13223.pdf
tinyBenchmarks/tinyTruthfulQA,2402.14992,https://arxiv.org/abs/2402.14992,https://arxiv.org/pdf/2402.14992.pdf
tinyBenchmarks/tinyTruthfulQA,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
tinyBenchmarks/tinyAI2_arc,2402.14992,https://arxiv.org/abs/2402.14992,https://arxiv.org/pdf/2402.14992.pdf
tinyBenchmarks/tinyAI2_arc,1803.05457,https://arxiv.org/abs/1803.05457,https://arxiv.org/pdf/1803.05457.pdf
MedRAG/textbooks,2402.13178,https://arxiv.org/abs/2402.13178,https://arxiv.org/pdf/2402.13178.pdf
llm-agents/CriticBench,2402.14809,https://arxiv.org/abs/2402.14809,https://arxiv.org/pdf/2402.14809.pdf
HiTZ/BertaQA,2406.07302,https://arxiv.org/abs/2406.07302,https://arxiv.org/pdf/2406.07302.pdf
m-a-p/CodeFeedback-Filtered-Instruction,2402.14658,https://arxiv.org/abs/2402.14658,https://arxiv.org/pdf/2402.14658.pdf
naver-ai/kobbq,2307.16778,https://arxiv.org/abs/2307.16778,https://arxiv.org/pdf/2307.16778.pdf
cyzhh/MMOS,2403.00799,https://arxiv.org/abs/2403.00799,https://arxiv.org/pdf/2403.00799.pdf
alonj/FLenQA,2402.14848,https://arxiv.org/abs/2402.14848,https://arxiv.org/pdf/2402.14848.pdf
BoyaWu10/Bunny-v1_0-data,2402.11530,https://arxiv.org/abs/2402.11530,https://arxiv.org/pdf/2402.11530.pdf
BoyaWu10/Bunny-v1_0-data,2307.04087,https://arxiv.org/abs/2307.04087,https://arxiv.org/pdf/2307.04087.pdf
projecte-aina/MentorES,2203.02155,https://arxiv.org/abs/2203.02155,https://arxiv.org/pdf/2203.02155.pdf
projecte-aina/MentorCA,2203.02155,https://arxiv.org/abs/2203.02155,https://arxiv.org/pdf/2203.02155.pdf
alvarobartt/truthfulqa-okapi-eval-es,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
alvarobartt/truthfulqa-okapi-eval-es,2307.16039,https://arxiv.org/abs/2307.16039,https://arxiv.org/pdf/2307.16039.pdf
alvarobartt/arc-c-okapi-eval-es,1803.05457,https://arxiv.org/abs/1803.05457,https://arxiv.org/pdf/1803.05457.pdf
alvarobartt/arc-c-okapi-eval-es,2307.16039,https://arxiv.org/abs/2307.16039,https://arxiv.org/pdf/2307.16039.pdf
WinterSchool/MURADATASETSU,1712.06957,https://arxiv.org/abs/1712.06957,https://arxiv.org/pdf/1712.06957.pdf
WinterSchool/MedificsDataset,1712.06957,https://arxiv.org/abs/1712.06957,https://arxiv.org/pdf/1712.06957.pdf
PORTULAN/extraglue-instruct,2402.18766,https://arxiv.org/abs/2402.18766,https://arxiv.org/pdf/2402.18766.pdf
alvarobartt/mmlu-okapi-eval-es,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
alvarobartt/mmlu-okapi-eval-es,2307.16039,https://arxiv.org/abs/2307.16039,https://arxiv.org/pdf/2307.16039.pdf
philschmid/slimorca-dedup-chatml-100k,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
philschmid/slimorca-dedup-chatml-100k,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
philschmid/slimorca-dedup-chatml,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
philschmid/slimorca-dedup-chatml,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
microsoft/orca-math-word-problems-200k,2402.14830,https://arxiv.org/abs/2402.14830,https://arxiv.org/pdf/2402.14830.pdf
zihanz/RetrievalQA,2402.16457,https://arxiv.org/abs/2402.16457,https://arxiv.org/pdf/2402.16457.pdf
malhajar/hellaswag-tr,1905.07830,https://arxiv.org/abs/1905.07830,https://arxiv.org/pdf/1905.07830.pdf
datatab/ultrafeedback_binarized_serbian,2310.16944,https://arxiv.org/abs/2310.16944,https://arxiv.org/pdf/2310.16944.pdf
appleparan/OpenOrca-Ko-En,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
appleparan/OpenOrca-Ko-En,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
appleparan/OpenOrca-Ko-En,2302.13971,https://arxiv.org/abs/2302.13971,https://arxiv.org/pdf/2302.13971.pdf
malhajar/truthfull_qa-tr,2109.07958,https://arxiv.org/abs/2109.07958,https://arxiv.org/pdf/2109.07958.pdf
malhajar/mmlu-tr,2009.03300,https://arxiv.org/abs/2009.03300,https://arxiv.org/pdf/2009.03300.pdf
aisc-team-d1/healthsearchqa,2212.13138,https://arxiv.org/abs/2212.13138,https://arxiv.org/pdf/2212.13138.pdf
aisc-team-d2/healthsearchqa,2212.13138,https://arxiv.org/abs/2212.13138,https://arxiv.org/pdf/2212.13138.pdf
aisc-team-c1/MMedBench,2402.13963,https://arxiv.org/abs/2402.13963,https://arxiv.org/pdf/2402.13963.pdf
pharaouk/math-orca-arch,2402.14830,https://arxiv.org/abs/2402.14830,https://arxiv.org/pdf/2402.14830.pdf
aisc-team-c2/MMedBench,2402.13963,https://arxiv.org/abs/2402.13963,https://arxiv.org/pdf/2402.13963.pdf
sean0042/KorMedMCQA,2403.01469,https://arxiv.org/abs/2403.01469,https://arxiv.org/pdf/2403.01469.pdf
pinzhenchen/alpaca-cleaned-zh,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
pinzhenchen/alpaca-cleaned-bg,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
pinzhenchen/alpaca-cleaned-cs,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
pinzhenchen/alpaca-cleaned-de,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
pinzhenchen/alpaca-cleaned-es,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
pinzhenchen/alpaca-cleaned-fi,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
pinzhenchen/alpaca-cleaned-fr,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
pinzhenchen/alpaca-cleaned-ru,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
pinzhenchen/alpaca-cleaned-pt,2309.08958,https://arxiv.org/abs/2309.08958,https://arxiv.org/pdf/2309.08958.pdf
SungJoo/KoTox,2311.18215,https://arxiv.org/abs/2311.18215,https://arxiv.org/pdf/2311.18215.pdf
halitefe/lima-tr,2305.11206,https://arxiv.org/abs/2305.11206,https://arxiv.org/pdf/2305.11206.pdf
FreedomIntelligence/ALLaVA-4V-Arabic,2402.11684,https://arxiv.org/abs/2402.11684,https://arxiv.org/pdf/2402.11684.pdf
Junetheriver/OpsEval,2310.07637,https://arxiv.org/abs/2310.07637,https://arxiv.org/pdf/2310.07637.pdf
hsseinmz/realhumaneval,2404.02806,https://arxiv.org/abs/2404.02806,https://arxiv.org/pdf/2404.02806.pdf
hazyresearch/based-fda,2402.18668,https://arxiv.org/abs/2402.18668,https://arxiv.org/pdf/2402.18668.pdf
ShareGPTVideo/train_video_and_instruction,2404.01258,https://arxiv.org/abs/2404.01258,https://arxiv.org/pdf/2404.01258.pdf
dynopii/OpenOrca-Top5percent,2301.13688,https://arxiv.org/abs/2301.13688,https://arxiv.org/pdf/2301.13688.pdf
dynopii/OpenOrca-Top5percent,2306.02707,https://arxiv.org/abs/2306.02707,https://arxiv.org/pdf/2306.02707.pdf
dynopii/OpenOrca-Top5percent,2302.13971,https://arxiv.org/abs/2302.13971,https://arxiv.org/pdf/2302.13971.pdf
somosnlp/SMC,2402.10373,https://arxiv.org/abs/2402.10373,https://arxiv.org/pdf/2402.10373.pdf
innodatalabs/rt-inod-bias,2404.09785,https://arxiv.org/abs/2404.09785,https://arxiv.org/pdf/2404.09785.pdf
innodatalabs/rt-inod-finance,2404.09785,https://arxiv.org/abs/2404.09785,https://arxiv.org/pdf/2404.09785.pdf
innodatalabs/rt-inod-jailbreaking,2404.09785,https://arxiv.org/abs/2404.09785,https://arxiv.org/pdf/2404.09785.pdf
wangyueqian/HawkEye-IT,2403.10228,https://arxiv.org/abs/2403.10228,https://arxiv.org/pdf/2403.10228.pdf
wangyueqian/HawkEye-IT,2311.17005,https://arxiv.org/abs/2311.17005,https://arxiv.org/pdf/2311.17005.pdf
